timestamp,ID,Modelo,Area,CPU,RAM,Disco,Processos,Bateria
2025-10-06T21:18:10,3,AML-010-,Transporte,0.8,49.7,77.0,358.0,63.8
2025-10-06T21:18:16,3,AML-010-,Transporte,1.3,49.1,77.0,358.0,63.8
2025-10-06T21:18:22,3,AML-010-,Transporte,1.0,48.5,77.0,358.0,63.7
2025-10-06T21:18:28,3,AML-010-,Transporte,3.0,48.3,77.0,358.0,63.7
2025-10-06T21:18:34,3,AML-010-,Transporte,2.1,48.3,77.0,358.0,63.7
2025-10-06T21:18:40,3,AML-010-,Transporte,1.2,48.2,77.0,358.0,63.7
2025-10-06T21:18:46,3,AML-010-,Transporte,1.4,48.2,77.0,358.0,63.7
2025-10-06T21:18:52,3,AML-010-,Transporte,1.1,48.2,77.0,358.0,63.7
2025-10-06T21:18:58,3,AML-010-,Transporte,1.2,48.1,77.0,358.0,63.6
2025-10-06T21:19:04,3,AML-010-,Transporte,2.6,48.1,77.0,358.0,63.6
2025-10-06T21:19:10,3,AML-010-,Transporte,0.7,48.0,77.0,358.0,63.6
2025-10-06T21:19:16,3,AML-010-,Transporte,1.4,48.0,77.0,358.0,63.6
2025-10-06T21:19:22,3,AML-010-,Transporte,1.2,47.9,77.0,358.0,63.5
2025-10-06T21:19:28,3,AML-010-,Transporte,4.0,47.8,77.0,358.0,63.5
2025-10-06T21:19:34,3,AML-010-,Transporte,2.0,47.6,77.0,358.0,63.5
2025-10-06T21:19:41,3,AML-010-,Transporte,0.8,47.7,77.0,358.0,63.5
2025-10-06T21:19:47,3,AML-010-,Transporte,1.9,47.8,77.0,358.0,63.5
2025-10-06T21:19:53,3,AML-010-,Transporte,0.9,47.7,77.0,358.0,63.4
2025-10-06T21:19:59,3,AML-010-,Transporte,1.0,47.7,77.0,358.0,63.4
2025-10-06T21:20:05,3,AML-010-,Transporte,1.9,47.7,77.0,358.0,63.4
2025-10-06T21:20:11,3,AML-010-,Transporte,0.8,47.7,77.0,358.0,63.4
2025-10-06T21:20:17,3,AML-010-,Transporte,1.6,47.7,77.0,358.0,63.3
2025-10-06T21:20:23,3,AML-010-,Transporte,1.2,47.7,77.0,358.0,63.3
2025-10-06T21:20:29,3,AML-010-,Transporte,1.1,47.7,77.0,358.0,63.3
2025-10-06T21:20:35,3,AML-010-,Transporte,4.4,47.8,77.0,358.0,63.3
2025-10-06T21:20:41,3,AML-010-,Transporte,1.1,47.7,77.0,358.0,63.3
2025-10-06T21:20:47,3,AML-010-,Transporte,1.6,47.7,77.0,358.0,63.2
2025-10-06T21:20:53,3,AML-010-,Transporte,1.3,47.4,77.0,358.0,63.2
2025-10-06T21:20:59,3,AML-010-,Transporte,1.2,47.4,77.0,358.0,63.2
2025-10-06T21:21:05,3,AML-010-,Transporte,1.3,47.4,77.0,358.0,63.2
2025-10-06T21:21:11,3,AML-010-,Transporte,0.8,47.5,77.0,358.0,63.1
2025-10-06T21:21:17,3,AML-010-,Transporte,1.3,47.5,77.0,358.0,63.1
2025-10-06T21:21:23,3,AML-010-,Transporte,1.0,47.5,77.0,358.0,63.1
2025-10-06T21:21:29,3,AML-010-,Transporte,1.2,47.5,77.0,358.0,63.1
2025-10-06T21:21:35,3,AML-010-,Transporte,4.0,47.5,77.0,358.0,63.1
2025-10-06T21:21:41,3,AML-010-,Transporte,0.8,47.5,77.0,358.0,63.0
2025-10-06T21:21:47,3,AML-010-,Transporte,1.1,47.4,77.0,358.0,63.0
2025-10-06T21:21:53,3,AML-010-,Transporte,1.3,47.4,77.0,358.0,63.0
2025-10-06T21:21:59,3,AML-010-,Transporte,1.1,47.5,77.0,358.0,63.0
2025-10-06T21:22:05,3,AML-010-,Transporte,1.1,47.6,77.0,358.0,62.9
2025-10-06T21:22:11,3,AML-010-,Transporte,1.1,47.5,77.0,358.0,62.9
2025-10-06T21:22:17,3,AML-010-,Transporte,1.0,47.4,77.0,358.0,62.9
2025-10-06T21:22:24,3,AML-010-,Transporte,10.6,47.5,77.0,358.0,62.9
2025-10-06T21:22:30,3,AML-010-,Transporte,1.5,47.5,77.0,357.0,62.9
2025-10-06T21:22:36,3,AML-010-,Transporte,0.9,47.6,77.0,357.0,62.8
2025-10-06T21:22:42,3,AML-010-,Transporte,1.8,47.6,77.0,357.0,62.8
2025-10-06T21:22:48,3,AML-010-,Transporte,1.3,47.6,77.0,354.0,62.8
2025-10-06T21:22:54,3,AML-010-,Transporte,1.1,47.6,77.0,354.0,62.8
2025-10-06T21:23,3,AML-010-,Transporte,1.2,47.6,77.0,354.0,62.8
2025-10-06T21:23:06,3,AML-010-,Transporte,1.3,47.6,77.0,354.0,62.7
2025-10-06T21:23:12,3,AML-010-,Transporte,0.7,47.6,77.0,351.0,62.7
2025-10-06T21:23:18,3,AML-010-,Transporte,0.9,47.5,77.0,351.0,62.7
2025-10-06T21:23:24,3,AML-010-,Transporte,1.2,47.4,77.0,351.0,62.7
2025-10-06T21:23:30,3,AML-010-,Transporte,0.9,47.4,77.0,352.0,62.6
2025-10-06T21:23:36,3,AML-010-,Transporte,1.2,47.4,77.0,351.0,62.6
2025-10-06T21:23:42,3,AML-010-,Transporte,0.8,47.4,77.0,351.0,62.6
2025-10-06T21:23:48,3,AML-010-,Transporte,1.2,47.3,77.0,351.0,62.6
2025-10-06T21:23:54,3,AML-010-,Transporte,10.3,47.5,77.0,351.0,62.6
