timestamp,hospital,numero_serie,area,componente,valor_lido,min_permitido,max_permitido,tipo_alerta
2025-10-06T21:23:26,Hospital de Câncer,4,Observação,RAM,76.4,50.0,70.0,Acima
2025-10-06T21:23:26,Hospital de Câncer,4,Observação,CPU,11.7,20.0,90.0,Abaixo
2025-10-06T21:23:26,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:23:26,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:23:32,Hospital de Câncer,4,Observação,RAM,75.6,50.0,70.0,Acima
2025-10-06T21:23:32,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:23:32,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:23:38,Hospital de Câncer,4,Observação,RAM,75.9,50.0,70.0,Acima
2025-10-06T21:23:38,Hospital de Câncer,4,Observação,CPU,18.2,20.0,90.0,Abaixo
2025-10-06T21:23:38,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:23:38,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:23:44,Hospital de Câncer,4,Observação,RAM,75.7,50.0,70.0,Acima
2025-10-06T21:23:44,Hospital de Câncer,4,Observação,CPU,12.2,20.0,90.0,Abaixo
2025-10-06T21:23:44,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:23:44,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:23:50,Hospital de Câncer,4,Observação,RAM,75.7,50.0,70.0,Acima
2025-10-06T21:23:50,Hospital de Câncer,4,Observação,CPU,13.6,20.0,90.0,Abaixo
2025-10-06T21:23:50,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:23:50,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:23:56,Hospital de Câncer,4,Observação,RAM,75.6,50.0,70.0,Acima
2025-10-06T21:23:56,Hospital de Câncer,4,Observação,CPU,14.1,20.0,90.0,Abaixo
2025-10-06T21:23:56,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:23:56,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:02,Hospital de Câncer,4,Observação,RAM,75.5,50.0,70.0,Acima
2025-10-06T21:24:02,Hospital de Câncer,4,Observação,CPU,17.6,20.0,90.0,Abaixo
2025-10-06T21:24:02,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:02,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:08,Hospital de Câncer,4,Observação,RAM,75.7,50.0,70.0,Acima
2025-10-06T21:24:08,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:08,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:14,Hospital de Câncer,4,Observação,RAM,76.1,50.0,70.0,Acima
2025-10-06T21:24:14,Hospital de Câncer,4,Observação,CPU,17.6,20.0,90.0,Abaixo
2025-10-06T21:24:14,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:14,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:20,Hospital de Câncer,4,Observação,RAM,75.9,50.0,70.0,Acima
2025-10-06T21:24:20,Hospital de Câncer,4,Observação,CPU,19.5,20.0,90.0,Abaixo
2025-10-06T21:24:20,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:20,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:26,Hospital de Câncer,4,Observação,RAM,75.9,50.0,70.0,Acima
2025-10-06T21:24:26,Hospital de Câncer,4,Observação,CPU,10.4,20.0,90.0,Abaixo
2025-10-06T21:24:26,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:26,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:32,Hospital de Câncer,4,Observação,RAM,75.8,50.0,70.0,Acima
2025-10-06T21:24:32,Hospital de Câncer,4,Observação,CPU,13.1,20.0,90.0,Abaixo
2025-10-06T21:24:32,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:32,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:38,Hospital de Câncer,4,Observação,RAM,75.9,50.0,70.0,Acima
2025-10-06T21:24:38,Hospital de Câncer,4,Observação,CPU,11.5,20.0,90.0,Abaixo
2025-10-06T21:24:38,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:38,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:45,Hospital de Câncer,4,Observação,RAM,76.0,50.0,70.0,Acima
2025-10-06T21:24:45,Hospital de Câncer,4,Observação,CPU,11.5,20.0,90.0,Abaixo
2025-10-06T21:24:45,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:45,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:51,Hospital de Câncer,4,Observação,RAM,75.8,50.0,70.0,Acima
2025-10-06T21:24:51,Hospital de Câncer,4,Observação,CPU,13.8,20.0,90.0,Abaixo
2025-10-06T21:24:51,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:51,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:24:57,Hospital de Câncer,4,Observação,RAM,76.1,50.0,70.0,Acima
2025-10-06T21:24:57,Hospital de Câncer,4,Observação,CPU,18.3,20.0,90.0,Abaixo
2025-10-06T21:24:57,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:24:57,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:03,Hospital de Câncer,4,Observação,RAM,76.6,50.0,70.0,Acima
2025-10-06T21:25:03,Hospital de Câncer,4,Observação,CPU,13.4,20.0,90.0,Abaixo
2025-10-06T21:25:03,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:03,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:09,Hospital de Câncer,4,Observação,RAM,79.3,50.0,70.0,Acima
2025-10-06T21:25:09,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:09,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:15,Hospital de Câncer,4,Observação,RAM,79.5,50.0,70.0,Acima
2025-10-06T21:25:15,Hospital de Câncer,4,Observação,CPU,9.2,20.0,90.0,Abaixo
2025-10-06T21:25:15,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:15,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:21,Hospital de Câncer,4,Observação,RAM,79.4,50.0,70.0,Acima
2025-10-06T21:25:21,Hospital de Câncer,4,Observação,CPU,13.5,20.0,90.0,Abaixo
2025-10-06T21:25:21,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:21,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:27,Hospital de Câncer,4,Observação,RAM,79.4,50.0,70.0,Acima
2025-10-06T21:25:27,Hospital de Câncer,4,Observação,CPU,15.2,20.0,90.0,Abaixo
2025-10-06T21:25:27,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:27,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:33,Hospital de Câncer,4,Observação,RAM,79.4,50.0,70.0,Acima
2025-10-06T21:25:33,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:33,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:39,Hospital de Câncer,4,Observação,RAM,79.6,50.0,70.0,Acima
2025-10-06T21:25:39,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:39,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:45,Hospital de Câncer,4,Observação,RAM,79.3,50.0,70.0,Acima
2025-10-06T21:25:45,Hospital de Câncer,4,Observação,CPU,10.9,20.0,90.0,Abaixo
2025-10-06T21:25:45,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:45,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:51,Hospital de Câncer,4,Observação,RAM,79.2,50.0,70.0,Acima
2025-10-06T21:25:51,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:51,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:25:57,Hospital de Câncer,4,Observação,RAM,79.1,50.0,70.0,Acima
2025-10-06T21:25:57,Hospital de Câncer,4,Observação,CPU,13.1,20.0,90.0,Abaixo
2025-10-06T21:25:57,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:25:57,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:03,Hospital de Câncer,4,Observação,RAM,79.7,50.0,70.0,Acima
2025-10-06T21:26:03,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:03,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:09,Hospital de Câncer,4,Observação,RAM,79.4,50.0,70.0,Acima
2025-10-06T21:26:09,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:09,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:15,Hospital de Câncer,4,Observação,RAM,79.2,50.0,70.0,Acima
2025-10-06T21:26:15,Hospital de Câncer,4,Observação,CPU,17.3,20.0,90.0,Abaixo
2025-10-06T21:26:15,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:15,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:21,Hospital de Câncer,4,Observação,RAM,79.6,50.0,70.0,Acima
2025-10-06T21:26:21,Hospital de Câncer,4,Observação,CPU,14.3,20.0,90.0,Abaixo
2025-10-06T21:26:21,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:21,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:27,Hospital de Câncer,4,Observação,RAM,79.8,50.0,70.0,Acima
2025-10-06T21:26:27,Hospital de Câncer,4,Observação,CPU,12.9,20.0,90.0,Abaixo
2025-10-06T21:26:27,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:27,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:33,Hospital de Câncer,4,Observação,RAM,79.0,50.0,70.0,Acima
2025-10-06T21:26:33,Hospital de Câncer,4,Observação,CPU,8.5,20.0,90.0,Abaixo
2025-10-06T21:26:33,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:33,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:39,Hospital de Câncer,4,Observação,RAM,79.1,50.0,70.0,Acima
2025-10-06T21:26:39,Hospital de Câncer,4,Observação,CPU,17.6,20.0,90.0,Abaixo
2025-10-06T21:26:39,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:39,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:45,Hospital de Câncer,4,Observação,RAM,79.0,50.0,70.0,Acima
2025-10-06T21:26:45,Hospital de Câncer,4,Observação,CPU,12.5,20.0,90.0,Abaixo
2025-10-06T21:26:45,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:45,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:51,Hospital de Câncer,4,Observação,RAM,79.6,50.0,70.0,Acima
2025-10-06T21:26:51,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:51,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:26:58,Hospital de Câncer,4,Observação,RAM,79.3,50.0,70.0,Acima
2025-10-06T21:26:58,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:26:58,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:04,Hospital de Câncer,4,Observação,RAM,79.3,50.0,70.0,Acima
2025-10-06T21:27:04,Hospital de Câncer,4,Observação,CPU,11.0,20.0,90.0,Abaixo
2025-10-06T21:27:04,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:04,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:10,Hospital de Câncer,4,Observação,RAM,79.4,50.0,70.0,Acima
2025-10-06T21:27:10,Hospital de Câncer,4,Observação,CPU,10.4,20.0,90.0,Abaixo
2025-10-06T21:27:10,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:10,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:16,Hospital de Câncer,4,Observação,RAM,78.0,50.0,70.0,Acima
2025-10-06T21:27:16,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:16,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:22,Hospital de Câncer,4,Observação,RAM,78.7,50.0,70.0,Acima
2025-10-06T21:27:22,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:22,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:28,Hospital de Câncer,4,Observação,RAM,78.7,50.0,70.0,Acima
2025-10-06T21:27:28,Hospital de Câncer,4,Observação,CPU,4.9,20.0,90.0,Abaixo
2025-10-06T21:27:28,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:28,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:34,Hospital de Câncer,4,Observação,RAM,78.4,50.0,70.0,Acima
2025-10-06T21:27:34,Hospital de Câncer,4,Observação,CPU,4.8,20.0,90.0,Abaixo
2025-10-06T21:27:34,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:34,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:40,Hospital de Câncer,4,Observação,RAM,78.6,50.0,70.0,Acima
2025-10-06T21:27:40,Hospital de Câncer,4,Observação,CPU,12.2,20.0,90.0,Abaixo
2025-10-06T21:27:40,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:40,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:46,Hospital de Câncer,4,Observação,RAM,77.9,50.0,70.0,Acima
2025-10-06T21:27:46,Hospital de Câncer,4,Observação,CPU,8.3,20.0,90.0,Abaixo
2025-10-06T21:27:46,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:46,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:52,Hospital de Câncer,4,Observação,RAM,77.7,50.0,70.0,Acima
2025-10-06T21:27:52,Hospital de Câncer,4,Observação,CPU,10.3,20.0,90.0,Abaixo
2025-10-06T21:27:52,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:52,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:27:58,Hospital de Câncer,4,Observação,RAM,77.5,50.0,70.0,Acima
2025-10-06T21:27:58,Hospital de Câncer,4,Observação,CPU,5.3,20.0,90.0,Abaixo
2025-10-06T21:27:58,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:27:58,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:28:04,Hospital de Câncer,4,Observação,RAM,77.5,50.0,70.0,Acima
2025-10-06T21:28:04,Hospital de Câncer,4,Observação,Disco,167.0,50.0,100.0,Acima
2025-10-06T21:28:04,Hospital de Câncer,4,Observação,Bateria,0.0,25.0,0.0,Abaixo
2025-10-06T21:10:12,Hospital das Clínicas,2,UTI,CPU,13.5,25.0,95.0,Abaixo
2025-10-06T21:10:12,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:12,Hospital das Clínicas,2,UTI,Bateria,22.0,20.0,0.0,Acima
2025-10-06T21:10:18,Hospital das Clínicas,2,UTI,CPU,22.1,25.0,95.0,Abaixo
2025-10-06T21:10:18,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:18,Hospital das Clínicas,2,UTI,Bateria,22.0,20.0,0.0,Acima
2025-10-06T21:10:24,Hospital das Clínicas,2,UTI,CPU,24.8,25.0,95.0,Abaixo
2025-10-06T21:10:24,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:24,Hospital das Clínicas,2,UTI,Bateria,22.0,20.0,0.0,Acima
2025-10-06T21:10:30,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:30,Hospital das Clínicas,2,UTI,Bateria,22.0,20.0,0.0,Acima
2025-10-06T21:10:36,Hospital das Clínicas,2,UTI,CPU,17.1,25.0,95.0,Abaixo
2025-10-06T21:10:36,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:36,Hospital das Clínicas,2,UTI,Bateria,22.0,20.0,0.0,Acima
2025-10-06T21:10:42,Hospital das Clínicas,2,UTI,CPU,24.3,25.0,95.0,Abaixo
2025-10-06T21:10:42,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:42,Hospital das Clínicas,2,UTI,Bateria,22.0,20.0,0.0,Acima
2025-10-06T21:10:48,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:48,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:10:55,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:10:55,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:01,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:01,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:07,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:07,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:13,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:13,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:19,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:19,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:25,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:25,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:31,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:31,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:37,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:37,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:43,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:43,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:49,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:49,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:11:55,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:11:55,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:12:02,Hospital das Clínicas,2,UTI,CPU,21.6,25.0,95.0,Abaixo
2025-10-06T21:12:02,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:02,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:12:08,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:08,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:12:14,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:14,Hospital das Clínicas,2,UTI,Bateria,21.0,20.0,0.0,Acima
2025-10-06T21:12:20,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:20,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:12:27,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:27,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:12:33,Hospital das Clínicas,2,UTI,RAM,82.3,40.0,80.0,Acima
2025-10-06T21:12:33,Hospital das Clínicas,2,UTI,CPU,98.7,25.0,95.0,Acima
2025-10-06T21:12:33,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:33,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:12:39,Hospital das Clínicas,2,UTI,RAM,86.6,40.0,80.0,Acima
2025-10-06T21:12:39,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:39,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:12:45,Hospital das Clínicas,2,UTI,RAM,88.5,40.0,80.0,Acima
2025-10-06T21:12:45,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:45,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:12:51,Hospital das Clínicas,2,UTI,RAM,89.1,40.0,80.0,Acima
2025-10-06T21:12:51,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:51,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:12:57,Hospital das Clínicas,2,UTI,RAM,87.1,40.0,80.0,Acima
2025-10-06T21:12:57,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:12:57,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:13:03,Hospital das Clínicas,2,UTI,RAM,87.1,40.0,80.0,Acima
2025-10-06T21:13:03,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:03,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:13:09,Hospital das Clínicas,2,UTI,RAM,86.7,40.0,80.0,Acima
2025-10-06T21:13:09,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:09,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:13:16,Hospital das Clínicas,2,UTI,RAM,86.8,40.0,80.0,Acima
2025-10-06T21:13:16,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:16,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:13:22,Hospital das Clínicas,2,UTI,RAM,86.7,40.0,80.0,Acima
2025-10-06T21:13:22,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:22,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:13:28,Hospital das Clínicas,2,UTI,RAM,86.9,40.0,80.0,Acima
2025-10-06T21:13:28,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:28,Hospital das Clínicas,2,UTI,Bateria,20.0,20.0,0.0,Abaixo
2025-10-06T21:13:34,Hospital das Clínicas,2,UTI,RAM,87.1,40.0,80.0,Acima
2025-10-06T21:13:34,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:34,Hospital das Clínicas,2,UTI,Bateria,19.0,20.0,0.0,Abaixo
2025-10-06T21:13:40,Hospital das Clínicas,2,UTI,RAM,87.1,40.0,80.0,Acima
2025-10-06T21:13:40,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:40,Hospital das Clínicas,2,UTI,Bateria,19.0,20.0,0.0,Abaixo
2025-10-06T21:13:46,Hospital das Clínicas,2,UTI,RAM,87.1,40.0,80.0,Acima
2025-10-06T21:13:46,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:46,Hospital das Clínicas,2,UTI,Bateria,19.0,20.0,0.0,Abaixo
2025-10-06T21:13:53,Hospital das Clínicas,2,UTI,RAM,87.2,40.0,80.0,Acima
2025-10-06T21:13:53,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:53,Hospital das Clínicas,2,UTI,Bateria,19.0,20.0,0.0,Abaixo
2025-10-06T21:13:59,Hospital das Clínicas,2,UTI,RAM,87.2,40.0,80.0,Acima
2025-10-06T21:13:59,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:13:59,Hospital das Clínicas,2,UTI,Bateria,19.0,20.0,0.0,Abaixo
2025-10-06T21:14:05,Hospital das Clínicas,2,UTI,RAM,87.2,40.0,80.0,Acima
2025-10-06T21:14:05,Hospital das Clínicas,2,UTI,Disco,184.0,60.0,90.0,Acima
2025-10-06T21:14:05,Hospital das Clínicas,2,UTI,Bateria,19.0,20.0,0.0,Abaixo
